student_id,name,branch,college_tier,cgpa,backlogs,coding_skills,internships,projects_count,placement_status,salary_package_lpa
STU12898,Kageyama,ME,Tier-2,7.54,0,4.4,0,4,1,9.43
STU12899,Ayanokoji,ECE,Tier-2,7.07,0,5.5,1,5,1,9.3
STU12900,Beru,CE,Tier-1,6.11,0,6.2,1,4,1,11.13
STU12901,Ryuk,CSE,Tier-1,6.74,0,5.7,1,3,1,9.82
STU12902,Ishikawa,ECE,Tier-3,6.44,1,6.2,0,4,0,
STU12903,Brook,CSE,Tier-2,8.43,2,8.9,0,3,0,
STU12904,Power,IT,Tier-3,6.52,1,6.4,1,0,1,9.56
STU12905,Cha Haein,Chemical,Tier-2,7.32,1,7.5,1,2,0,
STU12906,Trunks,EE,Tier-2,7.58,1,3.6,0,1,0,
STU12907,Chifuyu,EE,Tier-2,7.1,0,5.8,1,1,1,10.48
STU12908,Mob,IT,Tier-2,7.16,3,6.3,0,2,0,
STU12909,Meliodas,IT,Tier-1,6.05,0,7.1,1,2,1,12.42
STU12910,Lelouch,ME,Tier-1,6.85,0,3.4,0,3,1,10.81
STU12911,Ban,Chemical,Tier-3,6.91,1,5.9,0,1,0,
STU12912,Frieren,CE,Tier-3,6.66,1,3.3,1,2,1,6.26
STU12913,Misa,CE,Tier-1,8.45,0,4.6,1,2,1,12.08
STU12914,Bakugo,EE,Tier-3,8.93,0,7.1,2,5,1,12.16
STU12915,Cha Haein,CSE,Tier-2,8.09,0,6.5,3,4,1,15.62
STU12916,Saitama,CE,Tier-3,8.56,1,8.3,1,1,1,10.46
STU12917,Kirito,CE,Tier-3,6.63,0,6.9,0,2,0,
STU12918,Mitsuri,EE,Tier-1,7.01,0,4.0,0,3,0,
STU12919,Byakuya,CSE,Tier-3,6.43,1,4.8,0,5,0,
STU12920,Aizen,ME,Tier-2,7.3,1,6.4,0,3,0,
STU12921,Kagura,Chemical,Tier-2,6.4,0,5.1,0,1,0,
STU12922,Gojo,IT,Tier-3,6.25,1,7.1,1,3,1,7.79
STU12923,Sasuke,IT,Tier-3,4.74,0,5.9,2,3,0,
STU12924,Beatrice,CE,Tier-2,7.61,3,8.8,0,1,1,7.81
STU12925,Light,ECE,Tier-1,8.26,0,1.9,0,3,1,10.85
STU12926,Igris,CE,Tier-2,8.16,1,8.4,2,3,1,14.01
STU12927,Franky,ME,Tier-2,7.89,0,3.8,0,4,1,6.96
STU12928,Ishikawa,IT,Tier-2,7.94,0,5.1,0,0,1,10.97
STU12929,Josuke,CSE,Tier-2,6.92,0,5.5,0,4,1,10.62
STU12930,Beatrice,EE,Tier-3,5.78,3,3.1,1,2,0,
STU12931,Power,ECE,Tier-3,6.23,0,7.1,1,1,1,7.84
STU12932,Near,CE,Tier-3,6.93,0,6.3,0,0,0,
STU12933,Todoroki,ECE,Tier-1,5.25,0,5.3,0,2,1,7.76
STU12934,Jotaro,IT,Tier-1,7.71,1,8.1,1,3,1,13.48
STU12935,Okarun,Chemical,Tier-2,7.57,1,3.8,2,2,0,
STU12936,Horikita,CE,Tier-3,7.68,1,5.6,1,5,1,7.38
STU12937,Kushida,ME,Tier-3,8.02,0,7.9,2,4,1,12.28
STU12938,Sasuke,Chemical,Tier-1,5.58,0,5.7,0,3,0,
STU12939,Hori,CE,Tier-3,6.49,0,5.4,1,2,0,
STU12940,Ryuk,Chemical,Tier-2,6.16,0,6.7,0,3,1,9.34
STU12941,Draken,CE,Tier-2,6.69,2,5.2,2,2,1,9.84
STU12942,Saber,ECE,Tier-2,6.56,0,9.4,0,4,0,
STU12943,Inosuke,CSE,Tier-1,5.25,1,5.6,0,4,0,
STU12944,Zoro,ME,Tier-2,7.82,0,4.6,1,2,1,10.23
STU12945,Uraraka,CE,Tier-3,8.41,1,6.7,1,3,0,
STU12946,Aizen,Chemical,Tier-3,6.54,2,7.1,0,3,1,7.11
STU12947,Franky,ME,Tier-1,6.63,0,5.6,0,4,1,11.73
STU12948,Toji,EE,Tier-2,7.96,1,7.1,1,3,1,10.25
STU12949,Ram,ME,Tier-2,7.13,0,5.5,1,1,1,9.25
STU12950,Ichigo,CSE,Tier-3,7.7,0,5.4,3,0,1,9.46
STU12951,Canute,CSE,Tier-3,6.29,1,8.9,2,3,0,
STU12952,Ishikawa,CSE,Tier-2,7.75,2,5.4,1,1,0,
STU12953,Makima,Chemical,Tier-3,7.55,1,5.3,0,2,0,
STU12954,Nezuko,CE,Tier-2,6.79,1,8.8,0,2,1,9.93
STU12955,Chigiri,IT,Tier-3,7.16,0,7.8,1,1,1,11.09
STU12956,Seiko Ayase,ECE,Tier-2,5.29,0,5.5,1,4,1,6.86
STU12957,Hisoka,EE,Tier-3,6.95,0,7.8,0,3,1,10.08
STU12958,Denji,IT,Tier-3,7.23,1,6.5,1,3,1,10.82
STU12959,Jiraiya,ECE,Tier-2,6.82,1,5.9,1,3,1,9.34
STU12960,Momo Ayase,ECE,Tier-2,6.43,2,5.8,0,2,0,
STU12961,Franky,ME,Tier-2,8.44,0,5.8,1,3,0,
STU12962,Inosuke,CE,Tier-2,8.32,0,8.4,1,3,1,11.95
STU12963,Thomas Andre,CSE,Tier-2,7.24,0,6.5,0,2,1,10.28
STU12964,Kurapika,EE,Tier-2,7.53,0,4.1,2,4,0,
STU12965,Giyu,Chemical,Tier-2,5.57,1,4.0,0,2,1,6.79
STU12966,Nobara,Chemical,Tier-1,6.19,0,4.0,1,1,0,
STU12967,Damian,CE,Tier-3,6.78,0,7.1,0,2,0,
STU12968,Riza Hawkeye,CE,Tier-1,6.25,2,6.6,1,2,1,11.32
STU12969,Tengen,CSE,Tier-1,8.1,1,6.9,2,1,1,15.19
STU12970,Kirito,Chemical,Tier-1,6.64,2,4.7,1,0,0,
STU12971,Naruto,CE,Tier-3,6.11,1,4.9,0,3,0,
STU12972,Roy Mustang,Chemical,Tier-2,9.0,0,6.5,0,2,1,10.61
STU12973,Usopp,Chemical,Tier-2,8.86,0,9.2,1,1,1,13.09
STU12974,Baji,IT,Tier-1,7.86,0,4.3,1,5,1,11.39
STU12975,Ishikawa,CSE,Tier-2,5.45,0,6.6,2,2,1,8.88
STU12976,Megumi,ME,Tier-3,8.53,0,4.2,0,2,0,
STU12977,Light,EE,Tier-2,8.5,1,3.6,0,1,0,
STU12978,Roy Mustang,CSE,Tier-2,5.64,0,7.2,1,1,0,
STU12979,Reigen,IT,Tier-2,5.16,1,7.1,0,0,1,9.3
STU12980,Ban,Chemical,Tier-1,6.7,0,3.3,0,4,0,
STU12981,Asuna,ECE,Tier-2,7.53,0,6.9,0,1,1,9.5
STU12982,Lucy,IT,Tier-2,8.48,0,5.8,0,3,1,10.38
STU12983,Sengoku,ME,Tier-3,5.5,0,6.5,0,5,0,
STU12984,Zoro,ME,Tier-2,8.83,1,7.5,2,2,1,13.84
STU12985,Ryuk,ECE,Tier-1,5.69,1,5.7,0,2,1,9.4
STU12986,Komugi,CE,Tier-3,7.98,0,6.1,0,1,1,9.0
STU12987,Miyamura,ME,Tier-3,7.17,0,7.9,0,1,1,10.2
STU12988,Deku,IT,Tier-2,8.33,0,2.7,0,5,0,
STU12989,Horikita,ECE,Tier-3,7.54,1,3.4,2,2,0,
STU12990,Sakura,CE,Tier-3,7.14,0,4.8,0,4,0,
STU12991,Momo Ayase,CSE,Tier-3,7.81,0,5.4,0,0,1,9.28
STU12992,Ban,CSE,Tier-2,6.49,1,7.7,2,2,0,
STU12993,Hinata Shoyo,ME,Tier-3,7.09,0,3.9,0,2,1,7.99
STU12994,Sasuke,EE,Tier-3,5.99,1,4.7,1,1,0,
STU12995,Ayanokoji,IT,Tier-3,7.86,2,5.5,0,1,1,10.04
STU12996,Ichigo,EE,Tier-3,8.26,0,4.4,0,0,0,
STU12997,Nanami,IT,Tier-1,7.61,0,7.5,1,4,1,14.23
STU12998,Escanor,ECE,Tier-3,7.4,2,3.3,0,3,0,
STU12999,Tengen,IT,Tier-3,6.93,1,3.9,0,4,1,9.79
STU13000,Lucy,ME,Tier-3,9.36,0,5.3,1,1,1,10.49
STU13001,Jiraiya,ME,Tier-2,7.17,1,4.9,1,1,0,
STU13002,Pochita,Chemical,Tier-3,5.79,0,5.3,2,2,0,
STU13003,Natsu,CSE,Tier-2,7.71,0,6.3,0,5,1,12.46
STU13004,Turbo Granny,ECE,Tier-3,7.25,0,6.6,1,2,0,
STU13005,Alphonse,IT,Tier-3,9.07,1,6.6,2,3,1,14.59
STU13006,Misa,ME,Tier-3,7.19,1,4.9,1,4,0,
STU13007,Eren,EE,Tier-3,5.98,1,6.9,1,3,1,7.21
STU13008,Zenitsu,Chemical,Tier-3,8.73,0,5.7,1,2,1,8.55
STU13009,Winry,Chemical,Tier-1,7.47,1,8.3,2,2,1,13.29
STU13010,Hinata,CE,Tier-2,6.69,0,7.1,1,3,0,
STU13011,Ban,IT,Tier-3,9.23,1,7.0,0,3,1,10.4
STU13012,Winry,CSE,Tier-2,7.17,0,7.2,1,2,1,11.08
STU13013,Kushida,Chemical,Tier-3,6.7,3,5.0,3,1,1,8.32
STU13014,Chrollo,Chemical,Tier-2,8.06,0,4.7,2,0,1,12.91
STU13015,Franky,IT,Tier-3,8.07,0,5.7,0,2,1,10.8
STU13016,Nanami,CSE,Tier-3,8.03,0,8.0,2,5,0,
STU13017,Nami,ME,Tier-2,8.41,2,4.4,1,4,0,
STU13018,Suzaku,ME,Tier-3,5.49,3,7.4,0,2,0,
STU13019,Subaru,Chemical,Tier-2,7.95,1,5.3,2,4,0,
STU13020,Usopp,ME,Tier-3,7.27,2,5.9,0,3,1,5.51
STU13021,Nishinoya,CE,Tier-2,7.32,0,6.0,0,4,1,6.93
STU13022,Teruki,CE,Tier-2,6.75,1,3.7,0,3,0,
STU13023,Nishinoya,CSE,Tier-2,6.82,0,4.4,1,0,0,
STU13024,Inosuke,IT,Tier-1,6.98,0,7.1,1,5,1,14.06
STU13025,Beatrice,CE,Tier-3,7.32,0,6.6,0,3,1,8.47
STU13026,Anya,IT,Tier-2,5.22,1,5.3,1,2,0,
STU13027,Chifuyu,IT,Tier-3,7.85,0,5.7,0,3,1,10.21
STU13028,Shinobu,CE,Tier-3,8.08,2,7.2,1,1,1,9.1
STU13029,Lelouch,IT,Tier-3,7.62,0,8.5,1,2,1,11.25
STU13030,Byakuya,IT,Tier-3,7.73,1,7.4,2,2,0,
STU13031,Mikasa,CSE,Tier-3,8.07,3,5.9,0,3,0,
STU13032,Pochita,EE,Tier-3,7.41,2,8.1,1,1,0,
STU13033,Loid,ME,Tier-3,9.17,1,7.2,2,3,0,
STU13034,Horikita,CE,Tier-2,7.2,2,5.5,1,3,0,
STU13035,Yuki Yoshikawa,Chemical,Tier-3,8.08,1,4.3,0,0,1,7.03
STU13036,Minato,ME,Tier-3,6.4,0,2.6,1,3,0,
STU13037,Armin,CE,Tier-2,7.08,2,6.1,1,3,1,11.15
STU13038,Tatsumaki,IT,Tier-2,8.2,0,4.5,2,2,0,
STU13039,Ichigo,ECE,Tier-2,7.05,0,5.3,0,2,0,
STU13040,Nishinoya,ECE,Tier-3,6.7,1,4.2,1,4,0,
STU13041,Power,CSE,Tier-3,7.51,1,4.8,0,2,1,8.24
STU13042,Alphonse,Chemical,Tier-1,7.24,2,7.7,0,2,0,
STU13043,Dio,IT,Tier-1,6.37,0,7.0,1,2,1,13.51
STU13044,Suzaku,EE,Tier-3,6.86,1,9.5,3,0,1,10.86
STU13045,Jotaro,ECE,Tier-2,7.4,0,3.0,1,5,0,
STU13046,Reigen,CSE,Tier-3,5.02,0,5.9,1,1,0,
STU13047,Himmel,Chemical,Tier-2,7.24,0,6.7,0,1,1,9.57
STU13048,Makima,IT,Tier-2,6.39,2,7.6,0,3,1,11.63
STU13049,Komugi,CSE,Tier-1,6.97,1,5.8,0,4,1,9.65
STU13050,Ace,ECE,Tier-1,6.06,2,5.8,0,2,0,
STU13051,Todoroki,IT,Tier-3,6.88,0,6.9,0,4,1,12.38
STU13052,Rukia,Chemical,Tier-2,8.82,1,5.2,0,3,1,11.22
STU13053,Kirito,IT,Tier-3,6.28,3,5.0,0,2,0,
STU13054,Lucy,ECE,Tier-3,6.6,0,6.7,1,0,1,9.17
STU13055,Near,IT,Tier-3,6.86,0,4.8,2,4,1,10.46
STU13056,Takemichi,CSE,Tier-2,5.28,2,7.1,1,2,1,9.13
STU13057,Mikey,CSE,Tier-2,5.63,0,4.0,1,2,1,8.69
STU13058,Reiner,EE,Tier-2,7.69,1,5.3,0,1,0,
STU13059,Thorfinn,IT,Tier-3,6.66,0,5.5,0,3,1,9.99
STU13060,Kageyama,CSE,Tier-2,8.81,1,7.3,2,3,1,15.25
STU13061,Zenitsu,ECE,Tier-3,6.35,2,6.6,1,3,1,9.6
STU13062,Mikey,IT,Tier-3,8.86,1,8.2,1,3,1,10.34
STU13063,Meliodas,ECE,Tier-2,5.61,1,8.3,3,0,0,
STU13064,Mikey,Chemical,Tier-2,7.04,1,8.4,0,2,0,
STU13065,Hawks,ECE,Tier-3,6.38,2,5.9,0,2,0,
STU13066,Maki,ME,Tier-3,7.88,0,5.8,1,0,1,8.22
STU13067,Bokuto,CE,Tier-2,6.6,0,4.2,0,4,0,
STU13068,Yuji,CSE,Tier-3,6.7,0,5.1,1,4,1,7.77
STU13069,L,EE,Tier-2,7.09,1,4.6,0,1,1,7.29
STU13070,Oikawa,EE,Tier-3,9.49,0,3.8,0,2,1,6.63
STU13071,Ban,EE,Tier-3,8.43,1,6.3,0,1,1,10.77
STU13072,Suzaku,IT,Tier-3,6.77,0,9.0,1,1,1,11.1
STU13073,Giyu,EE,Tier-2,6.32,0,7.8,0,4,0,
STU13074,Sasuke,CSE,Tier-3,6.39,1,7.5,2,3,1,11.95
STU13075,Mello,Chemical,Tier-3,6.19,0,4.0,0,1,0,
STU13076,Pochita,ME,Tier-2,8.11,0,8.7,3,3,1,14.19
STU13077,Asuna,CSE,Tier-3,6.52,0,3.5,1,2,0,
STU13078,Natsu,EE,Tier-2,8.27,0,4.7,1,1,1,10.33
STU13079,Shikamaru,Chemical,Tier-3,8.27,0,4.0,1,3,1,10.89
STU13080,Renji,CE,Tier-3,7.05,0,8.2,1,1,1,7.17
STU13081,Escanor,IT,Tier-2,5.85,0,7.4,0,3,1,10.32
STU13082,Yuji,Chemical,Tier-2,7.89,1,5.0,2,2,0,
STU13083,Minato,IT,Tier-3,6.06,0,7.7,0,3,1,7.25
STU13084,Hange,IT,Tier-3,7.2,0,5.4,2,5,1,12.25
STU13085,Law,IT,Tier-2,8.55,1,5.0,0,1,0,
STU13086,Itachi,Chemical,Tier-3,5.01,0,6.8,1,1,0,
STU13087,Barou,CE,Tier-2,6.94,0,2.7,0,2,0,
STU13088,Frieren,EE,Tier-2,6.61,3,6.6,1,1,0,
STU13089,Tengen,ME,Tier-3,6.77,0,5.3,1,2,0,
STU13090,Trunks,IT,Tier-3,5.92,0,5.8,1,2,1,9.89
STU13091,Bond,CSE,Tier-1,9.07,0,7.0,2,1,1,15.02
STU13092,Chigiri,CE,Tier-2,7.35,1,6.3,0,0,0,
STU13093,Himmel,Chemical,Tier-2,5.35,0,5.1,1,3,1,6.8
STU13094,Giyu,CSE,Tier-2,7.53,2,5.8,1,1,0,
STU13095,Aira Shiratori,CSE,Tier-3,8.21,2,5.6,1,4,1,11.7
STU13096,Dimple,EE,Tier-1,7.13,0,5.1,1,4,0,
STU13097,Reigen,CSE,Tier-2,8.67,0,3.7,0,2,0,
STU13098,Sengoku,CE,Tier-3,5.32,1,6.5,0,2,0,
STU13099,Vegeta,Chemical,Tier-1,8.22,0,8.1,0,3,1,11.29
STU13100,Winry,IT,Tier-2,6.97,1,8.3,0,1,0,
STU13101,Meruem,ECE,Tier-3,6.39,2,6.2,0,4,0,
STU13102,Eren,Chemical,Tier-2,7.91,0,5.3,1,2,0,
STU13103,Ban,ECE,Tier-2,7.89,0,3.2,0,1,1,6.76
STU13104,Ryuuen,IT,Tier-3,8.56,1,2.1,1,2,1,9.51
STU13105,Near,CSE,Tier-3,8.52,0,8.1,1,2,1,13.4
STU13106,Genos,CE,Tier-3,7.26,0,7.3,0,3,1,8.65
STU13107,Geto,Chemical,Tier-1,5.75,0,2.4,1,5,0,
STU13108,Hinata,CSE,Tier-3,5.56,1,5.1,0,1,0,
STU13109,Natsu,CE,Tier-3,5.64,0,3.2,0,3,0,
STU13110,Dio,IT,Tier-2,6.81,2,6.8,0,3,1,11.08
STU13111,Tanjiro,CSE,Tier-2,7.42,0,6.6,1,4,0,
STU13112,Thomas Andre,ECE,Tier-3,7.69,2,7.1,0,1,0,
STU13113,Byakuya,EE,Tier-2,7.72,0,6.9,1,3,1,9.52
STU13114,Yuta,CE,Tier-3,6.46,1,3.2,1,4,1,7.25
STU13115,Reiner,ME,Tier-2,8.43,0,5.2,0,1,1,8.67
STU13116,Ryuk,IT,Tier-1,8.65,0,7.0,2,2,1,14.94
STU13117,Horikita,ME,Tier-3,6.29,2,5.4,2,3,0,
STU13118,Vegeta,Chemical,Tier-3,7.1,0,5.3,0,3,1,6.88
STU13119,Rengoku,ME,Tier-2,7.81,0,6.4,0,2,1,12.76
STU13120,All Might,IT,Tier-3,8.51,1,6.7,0,3,0,
STU13121,Ban,CSE,Tier-3,7.74,0,5.3,1,1,1,11.02
STU13122,Zoro,EE,Tier-2,6.66,0,7.4,0,3,1,8.29
STU13123,Inosuke,EE,Tier-3,6.27,0,6.7,0,2,1,5.73
STU13124,Draken,ECE,Tier-3,6.22,1,6.4,1,3,0,
STU13125,Kushida,CSE,Tier-2,6.97,1,6.9,1,2,1,14.06
STU13126,Meruem,CSE,Tier-3,6.74,2,5.3,1,1,0,
STU13127,Mello,EE,Tier-3,6.04,3,5.5,1,2,0,
STU13128,Sasuke,Chemical,Tier-2,7.84,0,4.7,0,2,0,
STU13129,Hinata,ME,Tier-1,6.88,1,6.1,1,1,0,
STU13130,Ichigo,EE,Tier-3,7.59,1,3.9,0,0,1,7.14
STU13131,Roy Mustang,Chemical,Tier-2,6.03,2,6.4,2,3,0,
STU13132,Itachi,ME,Tier-1,8.11,0,5.7,2,2,1,13.93
STU13133,Saitama,CE,Tier-3,7.95,0,6.4,0,5,1,12.83
STU13134,Alphonse,ME,Tier-3,8.24,0,4.7,2,1,1,9.8
STU13135,Frieren,CE,Tier-1,7.09,0,6.9,1,2,1,11.4
STU13136,Mikasa,EE,Tier-2,6.99,2,5.6,0,3,1,11.62
STU13137,Aira Shiratori,ME,Tier-3,7.76,0,6.4,0,2,0,
STU13138,Beru,ME,Tier-3,8.36,1,8.2,1,4,1,8.94
STU13139,Law,CE,Tier-2,7.18,0,8.6,1,1,1,10.85
STU13140,Chrollo,Chemical,Tier-1,5.79,0,4.5,1,3,0,
STU13141,Draken,ECE,Tier-2,6.79,0,5.9,0,5,1,10.12
STU13142,Emilia,ME,Tier-2,8.42,0,6.2,0,0,0,
STU13143,Sengoku,CSE,Tier-2,7.89,1,6.4,2,5,1,13.76
STU13144,Draken,EE,Tier-3,7.48,0,4.2,0,3,0,
STU13145,Miyamura,Chemical,Tier-1,6.82,1,6.6,1,2,0,
STU13146,Leorio,ME,Tier-3,8.74,0,5.4,1,3,1,11.62
STU13147,Deku,IT,Tier-3,6.27,0,6.7,1,4,0,
STU13148,Kirito,ME,Tier-3,7.22,0,4.2,0,1,1,6.74
STU13149,Canute,ECE,Tier-2,7.63,0,8.3,1,5,0,
STU13150,Stark,EE,Tier-3,7.59,0,7.1,0,3,1,11.42
STU13151,Saber,IT,Tier-2,6.49,0,5.8,0,3,0,
STU13152,Komugi,ME,Tier-2,7.95,0,7.1,3,0,1,12.51
STU13153,Tengen,IT,Tier-3,7.74,1,6.5,0,5,0,
STU13154,Fern,EE,Tier-3,7.37,0,5.7,0,3,0,
STU13155,All Might,Chemical,Tier-3,7.59,2,5.4,3,2,0,
STU13156,Barou,CE,Tier-2,6.72,0,5.6,0,5,0,
STU13157,Emilia,ECE,Tier-3,8.87,1,7.3,0,1,1,7.73
STU13158,Aira Shiratori,Chemical,Tier-2,8.42,0,8.2,1,2,1,10.38
STU13159,Deku,CSE,Tier-3,6.61,0,4.6,0,4,1,9.59
STU13160,Gohan,Chemical,Tier-2,7.06,0,3.4,2,3,1,9.69
STU13161,Barou,ECE,Tier-3,8.24,0,7.9,0,1,1,9.07
STU13162,Tatsumaki,CE,Tier-3,7.81,1,5.6,0,3,1,8.92
STU13163,Piccolo,Chemical,Tier-2,7.33,0,5.7,2,2,1,11.11
STU13164,Law,ME,Tier-3,6.33,0,3.6,2,1,0,
STU13165,Beru,ME,Tier-3,6.42,1,6.4,2,2,0,
STU13166,Muichiro,CE,Tier-3,7.29,1,3.2,0,2,1,5.91
STU13167,Ban,IT,Tier-2,8.73,1,8.3,0,4,0,
STU13168,Aizen,IT,Tier-2,8.28,0,4.8,0,4,0,
STU13169,Zoro,ECE,Tier-2,7.8,0,6.8,1,5,1,12.28
STU13170,Chrollo,EE,Tier-1,7.9,2,6.1,0,2,1,10.21
STU13171,Yuji,CE,Tier-3,5.17,1,7.5,2,2,0,
STU13172,Draken,IT,Tier-2,7.51,0,5.1,0,3,1,8.72
STU13173,Hinata,EE,Tier-2,7.5,2,4.6,0,3,0,
STU13174,Nobara,CSE,Tier-3,5.91,1,9.1,2,4,0,
STU13175,Levi,CSE,Tier-3,9.24,2,3.9,0,3,1,8.99
STU13176,Hinata,Chemical,Tier-2,7.65,0,6.9,0,2,1,10.88
STU13177,Yuki Yoshikawa,CE,Tier-3,7.74,0,4.8,2,5,1,10.14
STU13178,Kushida,Chemical,Tier-2,6.55,0,3.8,0,2,0,
STU13179,Roy Mustang,ECE,Tier-3,7.47,1,5.9,1,4,0,
STU13180,Meruem,EE,Tier-1,7.37,3,6.8,0,4,0,
STU13181,Dimple,ME,Tier-1,8.97,0,4.3,1,3,1,15.92
STU13182,Canute,IT,Tier-3,8.1,0,6.2,1,0,1,10.71
STU13183,Levi,CE,Tier-2,7.41,1,4.9,2,1,1,10.26
STU13184,Mello,ME,Tier-2,5.87,1,6.1,1,4,1,7.4
STU13185,Armin,ECE,Tier-2,6.1,1,8.6,0,3,0,
STU13186,Renji,EE,Tier-2,4.92,0,5.9,0,2,1,7.55
STU13187,Aki,ECE,Tier-3,6.93,0,8.1,2,1,1,9.24
STU13188,Byakuya,CE,Tier-2,7.7,0,4.2,2,2,1,9.82
STU13189,Himmel,Chemical,Tier-1,7.3,0,5.9,0,2,1,10.17
STU13190,Baji,Chemical,Tier-3,7.81,0,5.9,1,2,1,7.41
STU13191,Bokuto,CE,Tier-2,9.16,1,8.1,1,2,1,14.21
STU13192,Ram,ECE,Tier-1,6.37,0,7.5,0,2,0,
STU13193,Luffy,CE,Tier-1,6.37,0,5.6,1,2,0,
STU13194,Yor,IT,Tier-3,7.34,1,7.3,0,2,1,11.21
STU13195,Stark,Chemical,Tier-2,5.82,1,6.8,2,4,1,11.54
STU13196,Frieren,IT,Tier-3,7.17,0,5.0,0,1,0,
STU13197,Kushida,ECE,Tier-3,6.81,1,5.1,1,0,0,
STU13198,Lelouch,CSE,Tier-2,6.08,0,5.2,0,3,0,
STU13199,Usopp,CSE,Tier-3,6.05,0,7.6,1,1,1,9.94
STU13200,Frieren,ECE,Tier-3,6.75,0,6.9,0,2,1,7.32
STU13201,Beatrice,EE,Tier-3,6.6,0,6.7,2,1,1,10.22
STU13202,Ryuk,CSE,Tier-3,6.9,1,8.4,0,2,1,8.93
STU13203,Power,CE,Tier-1,8.43,0,5.6,2,3,1,14.55
STU13204,Hinata,CSE,Tier-2,8.17,0,4.1,0,5,0,
STU13205,Kakashi,Chemical,Tier-3,7.58,1,8.0,2,2,1,11.67
STU13206,Rengoku,IT,Tier-2,7.83,1,7.1,1,3,1,12.86
STU13207,Ryuk,ECE,Tier-2,6.31,1,3.4,1,2,0,
STU13208,Bakugo,IT,Tier-1,7.78,0,7.1,1,3,0,
STU13209,Komugi,CE,Tier-2,6.32,0,3.7,2,0,0,
STU13210,Ace,CE,Tier-3,7.76,3,4.2,1,3,1,7.71
STU13211,Canute,CSE,Tier-1,8.87,1,7.0,1,2,1,16.04
STU13212,Aizen,CSE,Tier-3,8.12,2,8.4,0,1,1,11.33
STU13213,Dio,ME,Tier-1,8.03,0,8.7,0,1,1,13.55
STU13214,Shinobu,Chemical,Tier-3,6.27,0,5.1,0,3,1,8.45
STU13215,Asuka,CSE,Tier-2,7.22,0,6.3,0,1,1,11.72
STU13216,Erwin,IT,Tier-2,7.49,2,7.0,0,1,0,
STU13217,Kakashi,EE,Tier-2,8.18,1,5.9,0,1,0,
STU13218,Maki,CSE,Tier-2,6.59,1,4.5,0,0,0,
STU13219,Sakura,ECE,Tier-2,7.16,1,3.5,0,3,1,9.99
STU13220,Bulma,CSE,Tier-3,8.71,0,5.2,1,5,0,
STU13221,Itachi,EE,Tier-3,7.3,1,6.4,1,4,1,7.98
STU13222,Okarun,CE,Tier-3,5.23,2,5.3,0,3,1,6.59
STU13223,Giorno,ECE,Tier-2,6.24,2,9.0,1,5,1,12.11
STU13224,Aki,IT,Tier-3,6.66,0,6.7,1,3,1,9.55
STU13225,Hori,ECE,Tier-2,6.35,1,7.2,1,3,1,11.33
STU13226,Gojo,EE,Tier-3,7.49,3,5.6,0,3,0,
STU13227,Robin,IT,Tier-3,8.29,1,7.5,0,1,1,9.83
STU13228,Lucy,CSE,Tier-2,8.46,1,7.1,2,2,1,13.07
STU13229,Goku,IT,Tier-3,8.52,0,5.7,0,3,1,10.74
STU13230,Vegeta,Chemical,Tier-2,6.74,2,3.6,2,3,0,
STU13231,Goku,CE,Tier-1,7.07,0,6.9,2,0,1,11.12
STU13232,Hinata,CSE,Tier-3,7.18,0,7.2,0,4,0,
STU13233,Garou,ECE,Tier-3,9.91,1,1.9,0,0,1,8.32
STU13234,Erwin,ECE,Tier-3,7.63,0,7.7,0,3,0,
STU13235,Pochita,IT,Tier-2,7.15,1,4.3,0,4,0,
STU13236,Hisoka,CE,Tier-3,6.46,2,5.9,3,2,0,
STU13237,Aira Shiratori,Chemical,Tier-3,8.36,0,8.7,0,3,1,12.0
STU13238,Damian,IT,Tier-1,6.15,0,7.4,0,1,1,10.49
STU13239,Minato,CSE,Tier-2,7.5,2,7.6,2,1,1,15.22
STU13240,Sukuna,IT,Tier-2,7.2,1,5.8,2,2,1,10.63
STU13241,Turbo Granny,ME,Tier-3,6.97,1,7.9,1,1,1,7.1
STU13242,Rem,CE,Tier-2,8.99,0,4.8,0,1,0,
STU13243,Yuki Yoshikawa,ECE,Tier-3,7.77,0,5.3,0,3,1,11.05
STU13244,Usopp,IT,Tier-2,8.2,0,4.5,0,1,1,11.0
STU13245,Momo Ayase,IT,Tier-1,6.21,0,4.5,0,3,1,10.0
STU13246,Light,CSE,Tier-1,8.2,0,8.3,0,3,0,
STU13247,Saber,CSE,Tier-2,8.52,0,6.6,0,3,1,10.45
STU13248,Ishikawa,ECE,Tier-3,7.5,0,6.9,1,2,0,
STU13249,Garou,ME,Tier-2,6.85,0,7.9,1,3,1,9.69
STU13250,Cha Haein,CSE,Tier-1,6.52,0,9.9,2,3,1,15.47
STU13251,Nobara,IT,Tier-3,7.27,0,3.9,0,3,0,
STU13252,Asuka,Chemical,Tier-2,7.07,0,4.0,1,3,0,
STU13253,Takemichi,Chemical,Tier-3,6.71,1,5.2,0,2,1,6.95
STU13254,Komugi,ME,Tier-1,7.68,0,7.2,0,1,0,
STU13255,Dimple,EE,Tier-3,7.43,1,5.0,1,5,1,7.96
STU13256,Rem,ME,Tier-2,6.91,0,10.0,3,3,1,14.71
STU13257,Asuna,ECE,Tier-1,6.92,0,6.7,3,0,1,12.3
STU13258,Frieza,IT,Tier-3,5.71,0,6.1,2,3,1,7.52
